adc_id,adc_name,drug_status,antibody_name,antigen_id,antigen_name,payload_id,payload_name,payload_identity,payload_target,payload_mechanism,linker_name,activity_id,standard_type,is_potency_endpoint,relation,value_raw,value_numeric,units,is_molar_unit,cell_line,disease_model,source_url,source_html
DRG0SYDXK,Anti-TNF ADC 129,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0VXOJX,GRM cpd 30,PAY0VXOJX,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001943,Half Maximal Effective Concentration (EC50),1,=,0.04,0.04,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0SYDXK,data/raw/adcdb_idrblab/adc_details/DRG0SYDXK.html
DRG0SYDXK,Anti-TNF ADC 129,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0VXOJX,GRM cpd 30,PAY0VXOJX,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001944,Half Maximal Effective Concentration (EC50),1,=,50,50.0,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0SYDXK,data/raw/adcdb_idrblab/adc_details/DRG0SYDXK.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000758,Tumor Growth Inhibition value (TGI),0,=,≈ 0,0.0,%,0,SBC-5 cells,Lung small cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000754,Tumor Growth Inhibition value (TGI),0,=,≈ 80,80.0,%,0,NCI-H2122 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000756,Tumor Growth Inhibition value (TGI),0,=,≈ 100,100.0,%,0,NCI-H2122 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000752,Tumor Growth Inhibition value (TGI),0,=,≈ 100,100.0,%,0,MCF-7 cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000751,Half Maximal Inhibitory Concentration (IC50),1,=,0.01,0.01,nM,1,MCF-7 cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000753,Half Maximal Inhibitory Concentration (IC50),1,=,0.63,0.63,nM,1,NCI-H2122 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000755,Half Maximal Inhibitory Concentration (IC50),1,>,> 10,10.0,nM,1,Caov-3 cells,Ovarian serous adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0SZERO,Lonigutamab ugodotin,Phase 1/2 (discontinued),Lonigutamab,TAR0XGJXK,Insulin-like growth factor 1 receptor (IGF1R),PAY0HXYLH,F554443,PAY0HXYLH,Microtubule (MT),microtubule-disrupting,Maleimido-caproyl,ADCC000757,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,SBC-5 cells,Lung small cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0SZERO,data/raw/adcdb_idrblab/adc_details/DRG0SZERO.html
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,ADCC006791,Half Maximal Inhibitory Concentration (IC50),1,=,0.08,0.08,nM,1,SK-BR-3 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,data/raw/adcdb_idrblab/adc_details/DRG0TDKHC.html
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,ADCC006837,Half Maximal Inhibitory Concentration (IC50),1,=,0.09,0.09,nM,1,NCI-N87 cells,Gastric tubular adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,data/raw/adcdb_idrblab/adc_details/DRG0TDKHC.html
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,ADCC006883,Half Maximal Inhibitory Concentration (IC50),1,>,> 66,66.0,nM,1,MDA-MB-231 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,data/raw/adcdb_idrblab/adc_details/DRG0TDKHC.html
DRG0TEJEI,Anti-TNF ADC 133,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0ZHBNS,GRM cpd 32,PAY0ZHBNS,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001967,Half Maximal Effective Concentration (EC50),1,=,0.03,0.03,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0TEJEI,data/raw/adcdb_idrblab/adc_details/DRG0TEJEI.html
DRG0TEJEI,Anti-TNF ADC 133,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0ZHBNS,GRM cpd 32,PAY0ZHBNS,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001968,Half Maximal Effective Concentration (EC50),1,=,2.8,2.8,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0TEJEI,data/raw/adcdb_idrblab/adc_details/DRG0TEJEI.html
DRG0TIDUJ,FOLR1-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Farletuzumab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,ADCC006276,Half Maximal Inhibitory Concentration (IC50),1,=,0.12,0.12,nM,1,IGROV-1 cells,Ovarian endometrioid adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TIDUJ,data/raw/adcdb_idrblab/adc_details/DRG0TIDUJ.html
DRG0TIDUJ,FOLR1-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Farletuzumab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,ADCC006292,Half Maximal Inhibitory Concentration (IC50),1,=,7.1,7.1,nM,1,NCI-H2110 cells,Lung non-small cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TIDUJ,data/raw/adcdb_idrblab/adc_details/DRG0TIDUJ.html
DRG0TIDUJ,FOLR1-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Farletuzumab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,ADCC006308,Half Maximal Inhibitory Concentration (IC50),1,=,86,86.0,nM,1,A431 cells,Skin squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TIDUJ,data/raw/adcdb_idrblab/adc_details/DRG0TIDUJ.html
DRG0TIDUJ,FOLR1-Mal-PEG8-Val-Cit-PABC-Eribulin,Investigative,Farletuzumab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JAEKD,Eribulin,PAY0JAEKD,Microtubule (MT),microtubule-disrupting,Mal-PEG8-Val-Cit-PABC,ADCC006324,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,SJSA-1 cells,Osteosarcoma,https://adcdb.idrblab.net/data/adc/details/DRG0TIDUJ,data/raw/adcdb_idrblab/adc_details/DRG0TIDUJ.html
DRG0TLFED,Wild type nBT062-DM4,Investigative,Indatuximab,TAR0SERWS,Syndecan-1 (SDC1),PAY0GTSVM,Mertansine DM4,PAY0GTSVM,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) butanoate (SPDB),ADCC006025,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,NCI-H929 cells,Plasma cell myeloma,https://adcdb.idrblab.net/data/adc/details/DRG0TLFED,data/raw/adcdb_idrblab/adc_details/DRG0TLFED.html
DRG0TRBER,Trastuzumab-MMAE conjugate DAR8,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,"Man-beta-1,4-GlcNAc-DBCO-PEG5-VC-PAB",ADCC002258,Half Maximal Effective Concentration (EC50),1,>,> 10,10.0,uM,1,T-47D cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TRBER,data/raw/adcdb_idrblab/adc_details/DRG0TRBER.html
DRG0TRBER,Trastuzumab-MMAE conjugate DAR8,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,"Man-beta-1,4-GlcNAc-DBCO-PEG5-VC-PAB",ADCC002257,Half Maximal Effective Concentration (EC50),1,=,0.05 8.79,0.05,nM ng/mL,0,BT-474 cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TRBER,data/raw/adcdb_idrblab/adc_details/DRG0TRBER.html
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC000126,Half Maximal Inhibitory Concentration (IC50),1,=,0.11±0.04,0.11,nM,1,KB cells,Human papillomavirus-related endocervical adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,data/raw/adcdb_idrblab/adc_details/DRG0TUCHR.html
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC000128,Half Maximal Inhibitory Concentration (IC50),1,=,0.13±0.08,0.13,nM,1,JEG-3 cells,Gestational choriocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,data/raw/adcdb_idrblab/adc_details/DRG0TUCHR.html
DRG0TUCHR,Mirvetuximab-SPP-DM1,Investigative,Mirvetuximab,TAR0QHAVI,Folate receptor alpha (FOLR1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC000127,Half Maximal Inhibitory Concentration (IC50),1,=,0.14±0.05,0.14,nM,1,IGROV-1 cells,Ovarian endometrioid adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TUCHR,data/raw/adcdb_idrblab/adc_details/DRG0TUCHR.html
DRG0TVMXR,C-IgG-Val-Cit-MMAE,Investigative,Cetuximab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Gly3-Val-Cit-PABC,ADCC002563,Half Maximal Inhibitory Concentration (IC50),1,=,0.44±0.03,0.44,nM,1,MDA-MB-468 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TVMXR,data/raw/adcdb_idrblab/adc_details/DRG0TVMXR.html
DRG0TVMXR,C-IgG-Val-Cit-MMAE,Investigative,Cetuximab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Gly3-Val-Cit-PABC,ADCC002565,Half Maximal Inhibitory Concentration (IC50),1,>,> 100,100.0,nM,1,MCF-7 cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TVMXR,data/raw/adcdb_idrblab/adc_details/DRG0TVMXR.html
DRG0TVMXR,C-IgG-Val-Cit-MMAE,Investigative,Cetuximab,TAR0UYFIF,Epidermal growth factor receptor (EGFR),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Gly3-Val-Cit-PABC,ADCC002564,Half Maximal Effective Concentration (EC50),1,=,1.4,1.4,nM,1,A431 cells,Skin squamous cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TVMXR,data/raw/adcdb_idrblab/adc_details/DRG0TVMXR.html
DRG0TVSRK,Anti-TNF ADC 117,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0TXXGU,GRM cpd 33,PAY0TXXGU,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001889,Half Maximal Effective Concentration (EC50),1,=,2.18,2.18,ug/mL,0,K-562 cells (TNF expression),Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0TVSRK,data/raw/adcdb_idrblab/adc_details/DRG0TVSRK.html
DRG0TVSRK,Anti-TNF ADC 117,Investigative,Anti-TNF mAb alpha-TNF,TAR0DEDPZ,Tumor necrosis factor receptor superfamily member 1A (TNFRSF1A),PAY0TXXGU,GRM cpd 33,PAY0TXXGU,Glucocorticoid receptor (NR3C1),Other,MP-Ala-Ala,ADCC001890,Half Maximal Effective Concentration (EC50),1,>,> 50,50.0,ug/mL,0,K-562 cells,Chronic myelogenous leukemia,https://adcdb.idrblab.net/data/adc/details/DRG0TVSRK,data/raw/adcdb_idrblab/adc_details/DRG0TVSRK.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001656,Half Maximal Inhibitory Concentration (IC50),1,=,0.02,0.02,nM,1,SK-LU-1 cells,Lung adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001658,Half Maximal Inhibitory Concentration (IC50),1,=,0.11,0.11,nM,1,SK-OV-3 cells,Ovarian serous cystadenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001657,Half Maximal Inhibitory Concentration (IC50),1,=,0.35,0.35,nM,1,MDA-MB-231 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001654,Half Maximal Inhibitory Concentration (IC50),1,=,0.47,0.47,nM,1,PANC-1 cells,Pancreatic ductal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001655,Half Maximal Inhibitory Concentration (IC50),1,=,0.59,0.59,nM,1,A-172 cells,Glioblastoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001660,Half Maximal Inhibitory Concentration (IC50),1,=,0.83,0.83,nM,1,SN12C cells,Renal cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001659,Half Maximal Inhibitory Concentration (IC50),1,=,2.2,2.2,nM,1,NCI-H1299 cells,Lung large cell carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001661,Half Maximal Inhibitory Concentration (IC50),1,=,9.29,9.29,nM,1,MDA-MB-361 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0TZZNJ,Mipasetamab uzoptirine,Phase 1 (discontinued),Mipasetamab,TAR0PMKUR,Tyrosine-protein kinase receptor UFO (AXL),PAY0XBVCC,SG3199 (SC-DR002),PAY0XBVCC,Human deoxyribonucleic acid (hDNA),DNA-damaging,BCN-HydraSpace-Val-Ala-PABC,ADCC001662,Half Maximal Inhibitory Concentration (IC50),1,=,14.62,14.62,nM,1,Karpas-299 cells,ALK-positive anaplastic large cell lymphoma,https://adcdb.idrblab.net/data/adc/details/DRG0TZZNJ,data/raw/adcdb_idrblab/adc_details/DRG0TZZNJ.html
DRG0UYWZI,GPC1-ADC-MMAE,Investigative,Anti-GPC1 GPC1-ADC (MMAE) mAb,TAR0WBVOL,Glypican-1 (GPC1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC002575,Half Maximal Inhibitory Concentration (IC50),1,=,80.9,80.9,pM,1,KP-2 cells,Pancreatic carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0UYWZI,data/raw/adcdb_idrblab/adc_details/DRG0UYWZI.html
DRG0UYWZI,GPC1-ADC-MMAE,Investigative,Anti-GPC1 GPC1-ADC (MMAE) mAb,TAR0WBVOL,Glypican-1 (GPC1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC002576,Half Maximal Inhibitory Concentration (IC50),1,=,0.55,0.55,nM,1,PK-8 cells,Pancreatic ductal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0UYWZI,data/raw/adcdb_idrblab/adc_details/DRG0UYWZI.html
DRG0UYWZI,GPC1-ADC-MMAE,Investigative,Anti-GPC1 GPC1-ADC (MMAE) mAb,TAR0WBVOL,Glypican-1 (GPC1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,ADCC002574,Half Maximal Inhibitory Concentration (IC50),1,=,0.68,0.68,nM,1,BxPC-3 cells,Pancreatic ductal adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0UYWZI,data/raw/adcdb_idrblab/adc_details/DRG0UYWZI.html
DRG0VIDMZ,Tras-Gly5-EDA-Pnu,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0WKBCR,PNU-159682,PAY0WKBCR,DNA topoisomerase 2-alpha (TOP2A),DNA-damaging,Gly5-EDA,ADCC002525,Half Maximal Inhibitory Concentration (IC50),1,=,2.7,2.7,ng/mL,0,SK-BR-3 cells,Breast adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VIDMZ,data/raw/adcdb_idrblab/adc_details/DRG0VIDMZ.html
DRG0VIDMZ,Tras-Gly5-EDA-Pnu,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0WKBCR,PNU-159682,PAY0WKBCR,DNA topoisomerase 2-alpha (TOP2A),DNA-damaging,Gly5-EDA,ADCC002526,Half Maximal Inhibitory Concentration (IC50),1,=,14.7,14.7,ng/mL,0,T-47D cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VIDMZ,data/raw/adcdb_idrblab/adc_details/DRG0VIDMZ.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003795,Half Maximal Inhibitory Concentration (IC50),1,=,0.1,0.1,nM,1,BT-483 cells,Ductal carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003821,Half Maximal Inhibitory Concentration (IC50),1,=,0.45,0.45,nM,1,ZR-75-1 cells,Invasive breast carcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003806,Half Maximal Inhibitory Concentration (IC50),1,=,0.46,0.46,nM,1,WISH cells,Endocervical adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003820,Half Maximal Inhibitory Concentration (IC50),1,=,0.67,0.67,nM,1,WISH cells,Endocervical adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003796,Half Maximal Inhibitory Concentration (IC50),1,=,0.8,0.8,nM,1,Caov-3 cells,Ovarian serous adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
DRG0VMKDY,MuDS6-DM1,Investigative,Anti-CA6 mAb muDS6,TAR0BWSFH,Mucin-1 (MUC1),PAY0JCIBW,Mertansine DM1,PAY0JCIBW,Microtubule (MT),microtubule-disrupting,N-succinimidyl 4-(2-pyridyldithio) pentanoate (SPP),ADCC003802,Half Maximal Inhibitory Concentration (IC50),1,=,1.4,1.4,nM,1,KB cells,Human papillomavirus-related endocervical adenocarcinoma,https://adcdb.idrblab.net/data/adc/details/DRG0VMKDY,data/raw/adcdb_idrblab/adc_details/DRG0VMKDY.html
